1	88160
1	118052
1	161555
1	244916
1	346495
1	444232
1	447165
1	500600
2	27133
2	62291
2	170507
2	299250
2	326776
2	331042
2	411179
2	451149
2	454888
4	16050
4	286286
4	310803
4	320519
4	408108
4	448284
5	173362
5	305321
5	407216
5	489756
6	162248
6	298989
6	398542
6	495077
7	30028
7	47672
7	355935
8	10758
8	55461
8	60605
8	148586
8	184847
8	242156
8	445607
8	453513
10	80558
10	192929
10	266485
10	500235
10	504757
11	57761
11	107436
11	400957
11	512424
12	386032
15	67084
15	85444
15	252980
15	422732
15	425706
15	428290
16	128935
16	148997
16	422237
17	18919
17	309780
18	41174
18	45026
18	168895
19	203677
20	23251
20	25337
20	61306
20	186932
20	218984
20	412652
20	450610
20	476125
21	17723
21	50332
21	62691
21	96553
21	114681
21	152202
21	166829
21	184384
21	198272
21	234603
21	297444
21	320969
21	340707
21	421307
21	505568
21	528460
21	536600
21	538669
21	545557
21	547758
22	444558
22	511266
22	531052
25	329631
25	483212
25	517449
26	95368
26	295866
26	309111
26	393249
26	410291
26	439826
26	486444
27	172631
27	385665
27	483393
28	319831
28	444973
29	56517
29	103486
29	247356
29	254470
29	260536
29	321434
29	425568
29	515736
31	85159
31	199627
32	207011
32	270841
32	333027
32	362777
34	48917
34	99853
34	197152
35	350166
35	476108
35	519941
38	84467
38	284568
38	458709
38	511273
38	517189
39	150250
39	301347
39	339797
39	412517
39	438351
39	498615
39	517966
42	38007
42	165211
42	202132
42	386937
42	408165
42	546773
43	6893
43	12433
43	30022
43	126893
43	188277
43	231040
43	308852
43	375902
43	439652
45	3604
45	28318
45	179783
45	219010
45	296035
45	477337
45	490336
45	521170
45	537362
46	109564
46	215555
46	352870
46	360354
46	376880
49	11762
49	157925
50	70372
50	104763
50	243355
51	178863
51	268283
51	300840
51	313180
51	360901
51	511008
51	521089
52	298828
52	302996
52	395615
54	144283
54	178505
54	225433
54	418374
54	529701
59	30925
59	194736
59	262789
59	277265
59	340052
59	431010
59	481267
59	491807
59	531181
60	120137
60	127781
60	252349
60	276685
60	355095
60	392511
60	466296
60	488649
60	514374
62	13426
62	73614
62	453178
62	454199
62	478204
63	193813
63	194827
63	405294
63	535431
64	269856
64	328229
64	355213
64	383692
64	484789
64	509737
65	14115
65	78654
66	229430
66	282913
66	362264
68	232063
68	275750
68	321438
68	375036
68	385226
68	409571
68	423059
69	247778
69	267166
69	277220
69	456407
69	507834
69	537914
72	21052
72	45272
72	108832
72	481740
72	528886
73	261014
73	261046
73	282562
73	393723
73	417573
73	483855
74	116363
74	131659
74	465216
75	228933
75	251592
75	254644
75	259591
75	321223
75	335778
75	427746
75	538405
77	24224
77	198860
77	375278
77	383931
78	279748
78	384219
78	481075
78	491183
78	515724
78	540130
79	112757
79	204636
79	326332
79	337430
79	394801
79	410781
79	455780
79	461388
79	501118
79	503991
79	534125
80	66238
80	536715
81	43363
81	171375
81	391605
81	482299
82	156331
82	333487
82	354385
82	433407
82	482506
82	489201
84	172852
84	239294
84	342090
84	384397
84	403527
84	403529
87	57874
87	201899
87	205632
87	336040
87	382874
91	29512
91	127854
91	431465
91	501890
91	505611
92	40437
92	64070
92	132812
92	164918
92	252338
92	276928
92	350476
92	351486
92	470964
92	479613
94	18099
94	35727
94	56860
94	66006
94	95611
94	172306
94	218491
94	250477
94	274208
94	287331
94	341034
94	430960
94	519463
94	539646
96	20162
96	299860
96	381461
96	517730
96	524600
98	466991
99	105529
99	119706
99	217307
99	242681
99	391072
99	516049
99	539513
100	241930
100	361820
100	371094
